"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"PH5193906172","NW2","PH5","PHI17","19390617","2","","","7","","","","","","","","","","","","","","","","","","","","mcheh101","browj115","","regular","2","9","PH5","NW2","y","both","y","y","","1939"
"PH5193906181","HOM","PH5","PHI17","19390618","1","","day","","","","","","","","","","","","","","","","","","","","","partr102","mcdow101","","regular","12","0","HOM","PH5","y","both","y","y","","1939"
"PH5193906182","HOM","PH5","PHI17","19390618","2","","night","","","","","","","","","","","","","","","","","","","","","browr103","thoms105","","regular","7","2","HOM","PH5","y","both","y","y","","1939"
"PH5193906241","HOM","PH5","PHI17","19390624","1","","day","","","","","","","","","","","","","","","","","","","","","welmr101","partr102","","regular","8","9","PH5","HOM","y","both","y","y","","1939"
"PH5193906242","HOM","PH5","PHI17","19390624","2","","night","7","","","","","","","","","","","","","","","","","","","","robes104","missj102","","regular","8","4","HOM","PH5","y","both","y","y","","1939"
"PH5193906270","BLG","PH5","PHI17","19390627","0","","","","","","","","","","","","","","","","","","","","","","","byrdb101","welmr101","","regular","11","4","BLG","PH5","y","both","y","y","","1939"
"PH5193907011","NY5","PH5","PHI17","19390701","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","missj102","stann101","","regular","0","2","PH5","NY5","y","both","y","y","d","1939"
"PH5193907012","NY5","PH5","PHI17","19390701","2","0:00PM","night","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcheh101","browj112","","regular","0","2","PH5","NY5","y","both","y","y","d","1939"
"NW2193907021","PH5","NW2","NYC16","19390702","1","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","turnc101","(none)","devoj102","","","day-l101","ellir105","","regular","1","8","NW2","PH5","y","both","y","y","d","1939"
"PH5193907041","BLG","PH5","PHI17","19390704","1","","day","","","","","","","","","","","","","","","","","","","","","mcheh101","adame101","","regular","1","6","PH5","BLG","y","p","","","","1939"
"PH5193907042","BLG","PH5","PHI17","19390704","2","","night","7","","","","","","","","","","","","","","","","","","","","missj102","hubew101","","regular","3","6","PH5","BLG","","p","","","","1939"
"PH5193907081","BLG","PH5","PHI17","19390708","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","missj102","","regular","10","2","BLG","PH5","y","both","y","y","d","1939"
"PH5193907082","BLG","PH5","PHI17","19390708","2","0:00PM","day","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","hubew101","welmr101","","regular","5","4","BLG","PH5","y","both","y","y","d","1939"
"BLG193907091","PH5","BLG","BAL10","19390709","1","","day","","","","","","","","","","","","","","","mccrf901","","","","","","gainj102","","","regular","6","24","BLG","PH5","","","","","","1939"
"BLG193907092","PH5","BLG","BAL10","19390709","2","","","","","","","","","","","","","","","","Y","mccrf901","","","","","","adame101","","","regular","4","7","BLG","PH5","","","","","","1939"
"PH5193907151","HOM","PH5","PHI17","19390715","1","","day","","","","","","","","","","","","","","","","","","","","","welmr101","walke103","","regular","5","10","PH5","HOM","y","both","y","y","","1939"
"PH5193907152","HOM","PH5","PHI17","19390715","2","","night","7","","","","","","","","","","","","","","","","","","","","robes104","missj102","","regular","8","2","HOM","PH5","y","both","y","y","","1939"
"HOM193907161","PH5","HOM","WAS09","19390716","1","","day","","","","","","3500","","","","","","","","","mccrf901","kempu901","","","","","parkt101","mcheh101","","regular","7","8","HOM","PH5","y","both","y","y","","1939"
"HOM193907162","PH5","HOM","WAS09","19390716","2","","","7","","","","","3500","","","","","","","","","","","","","","","mcheh101","parkt101","","regular","6","5","PH5","HOM","y","both","y","y","","1939"
"PH5193907221","NY5","PH5","PHI17","19390722","1","","day","","","","","","15000","","","","","","","","","","","","","","","ellir105","currg102","","regular","9","18","PH5","NY5","y","both","y","y","","1939"
"PH5193907222","NY5","PH5","PHI17","19390722","2","","night","7","","","","","15000","","","","","","","","","","","","","","","stann101","mcheh101","","regular","7","6","NY5","PH5","y","both","y","y","","1939"
"HOM193907231","PH5","HOM","NYC16","19390723","1","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","devoj102","(none)","crumj101","","","walke103","welmr101","","regular","2","11","HOM","PH5","y","both","y","y","d","1939"
"HOM193907240","PH5","HOM","GRE04","19390724","0","","night","","","","","108","1166","","","","","","","","","harrm103","harrb901","","","","","partr102","millh104","","regular","2","4","HOM","PH5","y","both","y","y","","1939"
"HOM193907270","PH5","HOM","WAR03","19390727","0","0:00PM","night","","","FALSE","","0","1300","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcheh101","walke103","","exhibition","7","6","PH5","HOM","y","both","y","y","d","1939"
"PH5193907290","HOM","PH5","PHI17","19390729","0","","","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","millh104","browr103","","regular","4","6","PH5","HOM","y","both","y","y","","1939"
"PH5193908051","NY6","PH5","PHI17","19390805","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","cockp101","johnu902","","","","","ruizs101","mcheh101","torra102","regular","8","6","NY6","PH5","y","both","y","y","d","1939"
"PH5193908052","NY6","PH5","PHI17","19390805","2","0:00PM","day","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","johnu902","cockp101","","","","","thoms105","torra102","","regular","1","2","PH5","NY6","y","both","y","y","d","1939"
"PH5193908100","NY5","PH5","PHI17","19390810","0","","night","","","","","","","","","","","","","","","","","","","","","welmr101","browj112","","regular","5","8","PH5","NY5","y","both","y","y","","1939"
"PH5193908121","NW2","PH5","PHI17","19390812","1","","day","","","","","","","","","","","","","","","turnc101","cockp101","","","","","mcheh101","cozah101","","regular","5","6","PH5","NW2","y","both","y","y","","1939"
"PH5193908122","NW2","PH5","PHI17","19390812","2","","day","5","","","","","","","","","","","","","","","","","","","","thoms105","evanf101","","regular","6","7","PH5","NW2","y","both","y","y","","1939"
"NW2193908131","PH5","NW2","NWK04","19390813","1","","","","","","","","","","","","","","","","","","","","","","","mcheh101","day-l101","","regular","11","2","PH5","NW2","y","both","y","y","","1939"
"NW2193908132","PH5","NW2","NWK04","19390813","2","","","","","","","","","","","","","","","","","turnc101","crumj101","","","","","welmr101","wilsf104","","regular","7","2","PH5","NW2","y","both","y","y","","1939"
"PH5193908261","NY5","PH5","PHI17","19390826","1","","day","","","","","","","","","","","","","","","","","","","","","thoms105","","","regular","3","4","PH5","NY5","","","","","","1939"
"PH5193908262","NY5","PH5","PHI17","19390826","2","","night","7","","","","","","","","","","","","","","","","","","","","thoms105","","","regular","8","10","PH5","NY5","","","","","","1939"
"PH5193909020","HOM","PH5","CHE01","19390902","0","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","millh104","ferrw102","","regular","5","6","PH5","HOM","y","both","y","y","d","1939"
"BLG193909031","PH5","BLG","NWK04","19390903","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","welmr101","","regular","2","10","BLG","PH5","y","both","y","y","d","1939"
"PH5193909041","NW2","PH5","PHI17","19390904","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","5","15","PH5","NW2","","","","","","1939"
"PH5193909042","NW2","PH5","PHI17","19390904","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","regular","7","8","PH5","NW2","","","","","","1939"
"HOM193909090","PH5","HOM","HOM01","19390909","0","","","","","","","","","","","","","","","","","","","","","","","","","","divisionseries","12","9","PH5","HOM","","p","","","","1939"
"HOM193909101","PH5","HOM","CLE06","19390910","1","","day","","","","","","5000","","","","","","","","","","","","","","","","","","divisionseries","9","15","HOM","PH5","","","","","","1939"
"HOM193909102","PH5","HOM","CLE06","19390910","2","","day","","","","","","5000","","","","","","","","","","","","","","","","","","divisionseries","4","6","HOM","PH5","","","","","","1939"
"PH5193909130","HOM","PH5","PHI17","19390913","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","turnc101","","","","","welmr101","walke103","","divisionseries","3","5","PH5","HOM","y","both","y","y","d","1939"
"PH5193909140","HOM","PH5","PHI17","19390914","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","mccrf901","","","","","browr103","mcheh101","","divisionseries","3","0","HOM","PH5","y","both","y","y","d","1939"
