"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"LCB194906121","KCM","LCB","BUF06","19490612","1","","","","","FALSE","","","","","","","","","","","","","","","","","","duncf103","westi101","","regular","5","3","KCM","LCB","y","both","","","","1949"
"LCB194906122","KCM","LCB","BUF06","19490612","2","","","7","","FALSE","","","","","","","","","","","","","","","","","","richg102","clarw103","","regular","11","1","KCM","LCB","y","both","","","","1949"
"LCB194906130","KCM","LCB","BUF06","19490613","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","6","1","KCM","LCB","","","","","","1949"
"KCM194906150","LCB","KCM","CEN01","19490615","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","jeffg102","duncm101","","regular","4","1","LCB","KCM","y","both","y","y","d","1949"
"KCM194906160","LCB","KCM","KAN05","19490616","0","0:00PM","night","","","false","","120","3822","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","motlb901","","","barnf102","radct101","","regular","1","8","KCM","LCB","y","both","y","y","d","1949"
"LCB194906191","HOE","LCB","CLE06","19490619","1","","","","","","","","","","","","","","","","","","","","","","","mannm101","longe102","","regular","4","2","HOE","LCB","y","both","","","","1949"
"LCB194906192","HOE","LCB","CLE06","19490619","2","","","7","","","","","","","","","","","","","","","","","","","","westi101","","","regular","5","6","LCB","HOE","y","","","","","1949"
"LCB194906200","HOE","LCB","COL05","19490620","0","","night","","","FALSE","","","1200","","","","","","","","","","","","","","","davij106","clarw103","","regular","4","0","HOE","LCB","y","both","","","","1949"
"BLG194906240","LCB","BLG","BAL14","19490624","0","0:00PM","night","","","false","","129","1832","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","wilma101","jeffg102","","regular","1","6","BLG","LCB","y","both","y","y","d","1949"
"BLG194906250","LCB","BLG","WIL04","19490625","0","","night","","","FALSE","","","1500","","","","","","","","","","","","","","","westi101","rombb101","","regular","8","7","LCB","BLG","y","both","y","y","","1949"
"BLG194906261","LCB","BLG","BAL14","19490626","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","byrdb101","longe102","","regular","6","7","BLG","LCB","y","both","","","","1949"
"BLG194906262","LCB","BLG","BAL14","19490626","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","day-l101","clarw103","","regular","1","8","BLG","LCB","y","both","","","","1949"
"IN9194907031","LCB","IN9","PIT06","19490703","1","","day","","","","","","7500","","","","","","","","","","","","","","","davip103","clarw103","","regular","7","8","IN9","LCB","","","","","","1949"
"IN9194907032","LCB","IN9","PIT06","19490703","2","","day","7","","","","","7500","","","","","","","","","","","","","","","","","","regular","7","4","LCB","IN9","","","","","","1949"
"LCB194907041","IN9","LCB","LOU05","19490704","1","","","7","","","","","7500","","","","","","","","","","","","","","","porta103","jeffg102","","regular","9","3","IN9","LCB","y","both","","","","1949"
"LCB194907042","IN9","LCB","LOU05","19490704","2","","","","","","","","7500","","","","","","","","","","","","","","","longe102","davip103","","regular","6","7","LCB","IN9","y","both","","","","1949"
"LCB194907070","CAG","LCB","NWO01","19490707","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","9","4","CAG","LCB","y","","","","","1949"
"LCB194907080","CAG","LCB","NCO01","19490708","0","","night","","","","","","","","","","","","","","","","","","","","","jessg101","jones105","","regular","8","6","CAG","LCB","","","","","","1949"
"LCB194907101","KCM","LCB","BCK01","19490710","1","","night","7","","","","","2000","","","","","","","","","","","","","","","richg102","clarw103","","regular","4","1","KCM","LCB","","","","","","1949"
"LCB194907102","KCM","LCB","BCK01","19490710","2","","night","","","","","135","2000","","","","","","","","","conru901","vydau901","","","","","collg101","longe102","","regular","13","0","KCM","LCB","y","both","y","y","","1949"
"MEM194907160","LCB","MEM","JAC02","19490716","0","","night","","","","","","","","","","","","","","","","","","","","","piloj101","","","regular","2","5","MEM","LCB","","","","","","1949"
"MEM194907171","LCB","MEM","MEM02","19490717","1","","day","","","","","","3700","","","","","","","","","","","","","","","mathv101","","","regular","2","4","MEM","LCB","","","","","","1949"
"MEM194907172","LCB","MEM","MEM02","19490717","2","","day","7","","","","","3700","","","","","","","","","","","","","","","","","","regular","1","2","MEM","LCB","","","","","","1949"
"MEM194907180","LCB","MEM","MEM02","19490718","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","3","6","MEM","LCB","","","","","","1949"
"MEM194907200","LCB","MEM","MUS01","19490720","0","","","","","","","","","","","","","","","","","","","","","","","osora101","","","regular","8","3","LCB","MEM","","","","","","1949"
"MEM194907220","LCB","MEM","GRE02","19490722","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","5","6","MEM","LCB","","","","","","1949"
"HOE194907241","LCB","HOE","HOU04","19490724","1","","day","","","","","","","","","","","","","","","","","","","","","mannm101","clarw103","","regular","2","7","HOE","LCB","y","both","","","","1949"
"HOE194907242","LCB","HOE","HOU04","19490724","2","","day","7","","","","","","","","","","","","","","","","","","","","longe102","lewir101","","regular","3","0","LCB","HOE","y","both","","","","1949"
"LCB194907280","IN9","LCB","COL05","19490728","0","","night","","","","","","","","","","","","","","","","","","","","","galar101","longe102","","regular","2","1","IN9","LCB","y","both","","","","1949"
"LCB194907311","IN9","LCB","CLE06","19490731","1","","day","","","","","","5541","","","","","","","","","","","","","","","porta103","clarw103","","regular","3","2","IN9","LCB","y","both","","","","1949"
"LCB194907312","IN9","LCB","CLE06","19490731","2","","day","7","","","","","5541","","","","","","","","","","","","","","","maddr101","longe102","","regular","6","2","IN9","LCB","y","both","","","","1949"
"LCB194908010","IN9","LCB","NIA01","19490801","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","","","regular","5","3","IN9","LCB","","","","","","1949"
"LCB194908020","IN9","LCB","BUF06","19490802","0","","night","","","","","","2500","","","","","","","","","","","","","","","osora101","davip103","","regular","1","2","LCB","IN9","","","","","","1949"
"CAG194908090","LCB","CAG","STP02","19490809","0","","night","","","","","","2810","","","","","","","","","","","","","","","","","","regular","4","2","LCB","CAG","","","","","","1949"
"CAG194908100","LCB","CAG","EAU01","19490810","0","","night","","","","","","","","","","","","","","","","","","","","","mckig101","jones105","","regular","5","8","CAG","LCB","y","both","","","","1949"
"LCB194908210","CAG","LCB","COL05","19490821","0","","day","","","","","","","","","","","","","","","","","","","","","longe102","","","regular","0","8","LCB","CAG","y","","","","","1949"
"CAG194908220","LCB","CAG","MUN02","19490822","0","","night","","","","","","","","","","","","","","","","","","","","","rhodh101","osora101","smitt105","regular","3","7","CAG","LCB","","","","","","1949"
"CAG194908240","LCB","CAG","KOK02","19490824","0","0:00PM","night","","","false","","114","552","unknown","unknown","unknown","0","unknown","-1","","","hollu903","mullu901","(none)","schru901","","","scruw101","smitt106","","regular","7","4","LCB","CAG","y","both","y","y","d","1949"
"CAG194908260","LCB","CAG","RCI01","19490826","0","","night","","","","","","","","","","","","","","","wissu901","","","","","","","clarw103","","regular","5","6","CAG","LCB","","","","","","1949"
"CAG194908310","LCB","CAG","WIN02","19490831","0","","night","","","","","","400","","","","50","","","","","","","","","","","rhodh101","longe102","","regular","10","11","CAG","LCB","","","","","","1949"
"CAG194909010","LCB","CAG","MIL03","19490901","0","","","","","","","","2300","","","","","","","","","","","","","","","","","","regular","5","1","LCB","CAG","","","","","","1949"
"LCB194909090","CAG","LCB","DAY03","19490909","0","","night","","","","","","","","","","","","","","","","","","","","","jessg101","osora101","","exhibition","6","4","CAG","LCB","y","both","","","","1949"
"CAG194909110","LCB","CAG","LCR01","19490911","0","0:00PM","night","","","false","","0","510","unknown","unknown","unknown","0","unknown","-1","","","bairu901","schuu902","(none)","fincu901","","","gipsa101","jonep103","","exhibition","2","3","CAG","LCB","y","both","y","y","d","1949"
"BIR194909181","LCB","BIR","BIR01","19490918","1","","day","","","","","","","","","","","","","","","","","","","","","wills104","fincr101","","exhibition","5","14","BIR","LCB","","","","","","1949"
"BIR194909182","LCB","BIR","BIR01","19490918","2","","day","7","","","","","","","","","","","","","","","","","","","","newbj101","clarw103","","exhibition","3","6","BIR","LCB","","","","","","1949"
"BIR194909200","LCB","BIR","MTG01","19490920","0","","night","","","","","","1500","","","","","","","","","","","","","","","greab101","jeffg102","","exhibition","2","3","BIR","LCB","y","both","","","","1949"
"BIR194909210","LCB","BIR","DCA01","19490921","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","10","5","LCB","BIR","","","","","","1949"
"BIR194909230","LCB","BIR","BIR01","19490923","0","","night","","","","","","","","","","","","","","","","","","","","","carts102","jones105","","exhibition","1","7","BIR","LCB","y","both","","","","1949"
