"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"BLG193905071","KCM","BLG","NSH02","19390507","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","17","BLG","KCM","","","","","","1939"
"BLG193905072","KCM","BLG","NSH02","19390507","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","6","BLG","KCM","","","","","","1939"
"BLG193905141","HOM","BLG","BAL10","19390514","1","","day","","","","","115","","","","","","","","","","mccrf901","cromu901","","","","","partr102","byrdb101","","regular","7","1","HOM","BLG","y","both","y","y","","1939"
"BLG193905142","HOM","BLG","BAL10","19390514","2","","","","","","","90","","","","","","","","","","mccrf901","cromu901","","","","","walke103","johnj110","","regular","11","0","HOM","BLG","y","both","y","y","","1939"
"NW2193905211","BLG","NW2","NWK04","19390521","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","forbf901","devoj102","","","","","hillj104","byrdb101","","regular","0","4","NW2","BLG","y","both","y","y","d","1939"
"NW2193905212","BLG","NW2","NWK04","19390521","2","0:00PM","day","7","","FALSE","","0","4000","unknown","unknown","unknown","0","unknown","-1","","","devoj102","forbf901","","","","","browj115","adame101","","regular","3","4","NW2","BLG","y","both","y","y","d","1939"
"BLG193905271","NY5","BLG","PHI17","19390527","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","1","5","BLG","NY5","","","","","","1939"
"BLG193905272","NY5","BLG","PHI17","19390527","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","regular","1","2","BLG","NY5","","","","","","1939"
"BLG193905281","NY5","BLG","BAL10","19390528","1","0:00PM","day","","","FALSE","","151","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cromu901","","","","","willr106","byrdb101","mcdut101","regular","10","8","NY5","BLG","y","both","y","y","d","1939"
"BLG193905282","NY5","BLG","BAL10","19390528","2","0:00PM","day","","","FALSE","","75","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cromu901","","","","","hollb106","adame101","","regular","3","1","NY5","BLG","y","both","y","y","d","1939"
"NY5193905301","BLG","NY5","NYC23","19390530","1","","day","","","","","","7000","","","","","","","","","turnc101","forbf901","","","","","glovt101","stann101","byrdb101","regular","11","3","BLG","NY5","y","both","y","y","","1939"
"NY5193905302","BLG","NY5","NYC23","19390530","2","","night","7","","","","","7000","","","","","","","","","forbf901","turnc101","","","","","mcdut101","phill101","","regular","5","14","NY5","BLG","y","both","y","y","","1939"
"NY6193906041","BLG","NY6","NYC16","19390604","1","0:00PM","day","","","FALSE","","0","12000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","devoj102","(none)","mccrf901","","","byrdb101","tianl102","","regular","7","3","BLG","NY6","y","both","y","y","d","1939"
"PH5193906080","BLG","PH5","PHI17","19390608","0","","","","","","","","","","","","","","","","","","","","","","","byrdb101","mcdow101","","regular","12","9","BLG","PH5","y","both","y","y","","1939"
"HOM193906101","BLG","HOM","PIT06","19390610","1","","day","","","","","","","","","","","","","","","harrm103","harrb901","","","","","gainj102","partr102","","regular","4","2","BLG","HOM","y","both","y","y","","1939"
"HOM193906102","BLG","HOM","PIT06","19390610","2","","night","7","","","","","","","","","","","","","","harrm103","harrb901","","","","","robes104","glovt101","","regular","2","5","HOM","BLG","y","both","y","y","","1939"
"HOM193906111","BLG","HOM","COL05","19390611","1","","day","","","","","","","","","","","","","","","","","","","","","byrdb101","walke103","","regular","4","3","BLG","HOM","y","both","","","","1939"
"HOM193906112","BLG","HOM","COL05","19390611","2","","night","7","","","","","","","","","","","","","","","","","","","","browr103","gainj102","","regular","8","13","HOM","BLG","","both","","","","1939"
"HOM193906120","BLG","HOM","IND10","19390612","0","","night","","","","","","","","","","","","","","","","","","","","","adame101","ferrw102","","regular","7","3","BLG","HOM","","both","","","","1939"
"HOM193906150","BLG","HOM","CHA01","19390615","0","","night","","","","","","","","","","","","","","","","","","","","","gainj102","walke103","","exhibition","2","1","BLG","HOM","y","both","","","","1939"
"BLG193906181","NW2","BLG","BAL10","19390618","1","","day","","","","","","","","","","","","","","","","","","","","","hillj104","","","regular","8","1","NW2","BLG","","","","","","1939"
"BLG193906182","NW2","BLG","BAL10","19390618","2","","night","","","","","","","","","","","","","","","","","","","","","mannm101","","","regular","2","0","NW2","BLG","","","","","","1939"
"BLG193906190","NW2","BLG","RIC05","19390619","0","","night","","","","","","","","","","","","","","","","","","","","","glovt101","","","regular","7","17","BLG","NW2","y","both","y","y","","1939"
"PH5193906270","BLG","PH5","PHI17","19390627","0","","","","","","","","","","","","","","","","","","","","","","","byrdb101","welmr101","","regular","11","4","BLG","PH5","y","both","y","y","","1939"
"NW2193907010","BLG","NW2","NWK04","19390701","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","4","BLG","NW2","","","","","","1939"
"NY5193907022","BLG","NY5","NYC16","19390702","2","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","mccrf901","(none)","devoj102","","","gainj102","mcdut101","","regular","4","0","BLG","NY5","y","both","y","y","d","1939"
"PH5193907041","BLG","PH5","PHI17","19390704","1","","day","","","","","","","","","","","","","","","","","","","","","mcheh101","adame101","","regular","1","6","PH5","BLG","y","p","","","","1939"
"PH5193907042","BLG","PH5","PHI17","19390704","2","","night","7","","","","","","","","","","","","","","","","","","","","missj102","hubew101","","regular","3","6","PH5","BLG","","p","","","","1939"
"PH5193907081","BLG","PH5","PHI17","19390708","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","missj102","","regular","10","2","BLG","PH5","y","both","y","y","d","1939"
"PH5193907082","BLG","PH5","PHI17","19390708","2","0:00PM","day","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","hubew101","welmr101","","regular","5","4","BLG","PH5","y","both","y","y","d","1939"
"BLG193907091","PH5","BLG","BAL10","19390709","1","","day","","","","","","","","","","","","","","","mccrf901","","","","","","gainj102","","","regular","6","24","BLG","PH5","","","","","","1939"
"BLG193907092","PH5","BLG","BAL10","19390709","2","","","","","","","","","","","","","","","","Y","mccrf901","","","","","","adame101","","","regular","4","7","BLG","PH5","","","","","","1939"
"BLG193907150","NY6","BLG","WIL08","19390715","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","2","12","BLG","NY6","","","","","","1939"
"BLG193907161","NY6","BLG","BAL10","19390716","1","0:00PM","day","","","FALSE","","105","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cromu901","","","","","ruizs101","gainj102","","regular","5","1","NY6","BLG","y","both","y","y","d","1939"
"BLG193907162","NY6","BLG","BAL10","19390716","2","0:00PM","day","7","","FALSE","","101","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cromu901","","","","","byrdb101","tianl102","","regular","3","8","BLG","NY6","y","both","y","y","d","1939"
"BLG193907220","NW2","BLG","WIL08","19390722","0","","day","","","","","135","","","","","","","","","","trusu901","smitu901","","","","","wilsf104","glovt101","","regular","8","5","NW2","BLG","y","both","y","y","","1939"
"BLG193907231","NW2","BLG","WAS09","19390723","1","0:00PM","day","","","FALSE","","125","3700","unknown","unknown","unknown","0","unknown","-1","","","turnc101","kempu901","(none)","(none)","","","day-l101","gainj102","","regular","4","2","NW2","BLG","y","both","y","y","d","1939"
"BLG193907232","NW2","BLG","WAS09","19390723","2","0:00PM","night","","","FALSE","","106","3700","unknown","unknown","unknown","0","unknown","-1","","","turnc101","kempu901","(none)","(none)","","","hubew101","mannm101","","regular","1","4","BLG","NW2","y","both","y","y","d","1939"
"NW2193907240","BLG","NW2","WIL08","19390724","0","","night","","","","","","","","","","","","","","","","","","","","","evanf101","kimbh102","","exhibition","3","12","NW2","BLG","y","both","","","","1939"
"BLG193907250","NW2","BLG","EAS01","19390725","0","","","","","","","","","","","","","","","","","","","","","","","cozah101","","","exhibition","8","5","NW2","BLG","","","","","","1939"
"BLG193907260","NW2","BLG","SBY01","19390726","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","6","9","BLG","NW2","","","","","","1939"
"BLG193907301","NY5","BLG","IND10","19390730","1","","day","","","","","","1700","","","","","","","","","","","","","","","byrdb101","mcdut101","","regular","1","2","BLG","NY5","y","both","","","","1939"
"BLG193907302","NY5","BLG","IND10","19390730","2","","night","","","","","","1700","","","","","","","","","","","","","","","willr106","adame101","","regular","5","2","NY5","BLG","y","both","","","","1939"
"BLG193908010","NY5","BLG","BIR01","19390801","0","","night","","","","","","2000","","","","","","","","","","","","","","","gainj102","stann101","","regular","3","4","BLG","NY5","","both","","","","1939"
"NY5193908030","BLG","NY5","MTG01","19390803","0","","night","","","","","","2000","","","","","","","","","","","","","","","mcdut101","adame101","","exhibition","2","4","NY5","BLG","y","both","","","","1939"
"BLG193908061","MEM","BLG","BIR01","19390806","1","0:00PM","day","","","FALSE","","118","3000","unknown","unknown","unknown","0","unknown","-1","","","willp103","mooru901","","","","","davir103","gainj102","","exhibition","7","3","MEM","BLG","y","both","y","y","d","1939"
"BLG193908062","MEM","BLG","BIR01","19390806","2","0:00PM","day","7","","FALSE","","90","3000","unknown","unknown","unknown","0","unknown","-1","","","willp103","mooru901","","","","","hubew101","mossp101","","exhibition","1","14","BLG","MEM","y","both","y","y","d","1939"
"MEM193908090","BLG","MEM","MEM02","19390809","0","","night","","","","","","","","","","","","","","","","","","","","","radct101","","","exhibition","4","5","MEM","BLG","y","","","","","1939"
"NY6193908131","BLG","NY6","NYC16","19390813","1","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","crumj101","(none)","devoj102","","","hubew101","ruizs101","","regular","11","1","BLG","NY6","y","both","y","y","d","1939"
"BLG193908201","NY5","BLG","BAL10","19390820","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","4","3","NY5","BLG","","","","","","1939"
"BLG193908202","NY5","BLG","BAL10","19390820","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","regular","2","1","NY5","BLG","","","","","","1939"
"HOM193908240","BLG","HOM","WAR03","19390824","0","0:00PM","night","","","FALSE","","0","1000","unknown","unknown","unknown","0","unknown","-1","","","harrm103","bleeu901","","","","","browr103","gainj102","","regular","4","7","HOM","BLG","y","both","y","y","d","1939"
"BLG193908271","NY6","BLG","BAL10","19390827","1","0:00PM","day","","","FALSE","","0","1500","unknown","unknown","unknown","0","unknown","-1","","","johnu902","glovu901","","","","","ruizs101","hubew101","","exhibition","5","1","NY6","BLG","y","both","y","y","d","1939"
"BLG193908272","NY6","BLG","BAL10","19390827","2","0:00PM","day","7","","FALSE","","0","1500","unknown","unknown","unknown","0","unknown","-1","","","johnu902","glovu901","","","","","adame101","torra102","","exhibition","4","8","BLG","NY6","y","both","y","y","d","1939"
"BLG193909031","PH5","BLG","NWK04","19390903","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","welmr101","","regular","2","10","BLG","PH5","y","both","y","y","d","1939"
"BLG193909042","HOM","BLG","NYC23","19390904","2","","","","","","","","10000","","","","","","","","","","","","","","","partr102","gainj102","","regular","5","3","HOM","BLG","y","both","","","","1939"
"NW2193909060","BLG","NW2","NWK04","19390906","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mannm101","adame101","","divisionseries","6","8","NW2","BLG","y","both","y","y","d","1939"
"NW2193909090","BLG","NW2","PHI17","19390909","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cockp101","","","","","gainj102","day-l101","","divisionseries","11","3","BLG","NW2","y","both","y","y","d","1939"
"BLG193909101","NW2","BLG","BAL10","19390910","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cromu901","","","","","byrdb101","cozah101","","divisionseries","3","7","BLG","NW2","y","both","y","y","d","1939"
"BLG193909102","NW2","BLG","BAL10","19390910","2","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cromu901","","","","","hubew101","mannm101","","divisionseries","2","5","BLG","NW2","y","both","y","y","d","1939"
"HOM193909160","BLG","HOM","PHI17","19390916","0","0:00PM","night","","","FALSE","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","partr102","byrdb101","","lcs","1","2","HOM","BLG","y","both","y","y","d","1939"
"BLG193909171","HOM","BLG","BAL10","19390917","1","0:00PM","day","","","FALSE","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","gainj102","parkt101","","lcs","5","7","BLG","HOM","y","both","y","y","d","1939"
"BLG193909172","HOM","BLG","BAL10","19390917","2","0:00PM","day","","","FALSE","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","","","","lcs","1","1","","","y","both","y","y","d","1939"
"HOM193909230","BLG","HOM","PHI17","19390923","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cockp101","","","","","byrdb101","robes104","","lcs","10","5","BLG","HOM","y","both","y","y","d","1939"
"BLG193909240","HOM","BLG","NYC16","19390924","0","0:00PM","day","","","FALSE","","0","10000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","devoj102","(none)","crumj101","","","gainj102","partr102","hubew101","lcs","0","2","BLG","HOM","y","both","y","y","d","1939"
