"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"PH5194905301","HOE","PH5","CHE01","19490530","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","zoshu901","trusu901","","","","","grifb102","gainj102","","regular","3","4","PH5","HOE","y","both","y","y","d","1949"
"PH5194905302","HOE","PH5","WIL04","19490530","2","0:00PM","night","","","false","","174","0","unknown","unknown","unknown","0","unknown","-1","","","pitku901","trusu901","","","","","mannm101","browb107","","regular","5","4","HOE","PH5","y","both","y","y","d","1949"
"PH5194906020","HOE","PH5","BRI01","19490602","0","0:00PM","night","","","false","","147","750","unknown","unknown","unknown","0","unknown","-1","","","schuu902","zealu901","","","","","rickb102","hearj101","","regular","2","5","PH5","HOE","y","both","y","y","d","1949"
"PH5194906062","HOE","PH5","PHI11","19490606","2","0:00PM","night","","","false","","0","7448","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","hearj101","gainj102","","regular","3","0","HOE","PH5","y","both","y","y","d","1949"
"PH5194906070","BIR","PH5","CHE01","19490607","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","pitku901","zoshu901","","","","","grifb102","wattd101","","regular","3","9","PH5","BIR","y","both","y","y","d","1949"
"IN9194906110","PH5","IN9","CHA01","19490611","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","davip103","rickb102","","regular","4","5","IN9","PH5","y","both","y","y","d","1949"
"IN9194906120","PH5","IN9","CHA01","19490612","0","","day","","","FALSE","","","1600","","","","84","","","","","","","","","","","harrw101","davip103","","regular","8","7","PH5","IN9","y","both","","","","1949"
"IN9194906140","PH5","IN9","ZAN02","19490614","0","","night","","","FALSE","","","","","","","","","","","","weidf901","moorh901","","","","","porta103","browb107","","regular","1","5","IN9","PH5","","both","y","","","1949"
"CAG194906191","PH5","CAG","CHI10","19490619","1","","","","","FALSE","","","","","","","","","","","","","","","","","","smite111","gainj102","","regular","5","11","CAG","PH5","y","both","","","","1949"
"CAG194906192","PH5","CAG","CHI10","19490619","2","","","7","","FALSE","","","","","","","","","","","","","","","","","","mckig101","rickb102","","regular","2","7","CAG","PH5","y","both","","","","1949"
"CAG194906200","PH5","CAG","MAT01","19490620","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","jessg101","rickb102","rhodh101","regular","6","7","CAG","PH5","y","both","","","","1949"
"CAG194906210","PH5","CAG","CEN01","19490621","0","","night","","","FALSE","","200","","","","","","","","","","","","","","","","","","","regular","3","4","CAG","PH5","","","","","","1949"
"CAG194906220","PH5","CAG","DCT02","19490622","0","0:00PM","night","","","false","","119","700","unknown","unknown","unknown","0","unknown","-1","","","serau901","esheu901","","","","","harrw101","rhodh101","","regular","3","2","PH5","CAG","y","both","y","y","d","1949"
"NY6194906260","PH5","NY6","NYC14","19490626","0","","day","","","FALSE","","","7500","","","","","","","","","","","","","","","scanp101","rickb102","","regular","2","4","NY6","PH5","y","both","","","","1949"
"NY6194906270","PH5","NY6","TRE01","19490627","0","","night","","","FALSE","","","700","","","","","","","","","","","","","","","","","","regular","8","5","PH5","NY6","","","","","","1949"
"HOE194907030","PH5","HOE","HOU04","19490703","0","","day","","","","","","3000","","","","","","","","","","","","","","","","harrw101","","regular","2","5","HOE","PH5","y","both","","","","1949"
"HOE194907050","PH5","HOE","HOU04","19490705","0","","night","","","","","","","","","","","","","","","","","","","","","grifb102","willl107","","regular","5","1","PH5","HOE","y","both","","","","1949"
"HOE194907060","PH5","HOE","DAL02","19490706","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","6","5","PH5","HOE","","","","","","1949"
"BIR194907100","PH5","BIR","BIR01","19490710","0","0:00PM","day","","","false","","192","3612","unknown","unknown","unknown","0","unknown","-1","","","moorc901","moseh901","(none)","austu901","","","perra101","browb107","","regular","12","13","BIR","PH5","y","both","y","y","d","1949"
"BIR194907140","PH5","BIR","TUS01","19490714","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","8","9","BIR","PH5","","","","","","1949"
"BIR194907171","PH5","BIR","NOL01","19490717","1","","day","","","","","","","","","","","","","","","","","","","","","harrw101","wills104","","regular","2","0","PH5","BIR","","","","","","1949"
"BIR194907172","PH5","BIR","NOL01","19490717","2","","day","7","","","","","","","","","","","","","","","","","","","","greab101","millh104","","regular","2","3","BIR","PH5","","","","","","1949"
"BIR194907190","PH5","BIR","MNL01","19490719","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","3","5","BIR","PH5","","","","","","1949"
"PH5194907241","NY6","PH5","WAS09","19490724","1","0:00PM","day","","","false","","0","2200","unknown","unknown","unknown","0","unknown","-1","","","kempu901","owenu901","","","","","scanp101","rickb102","","regular","4","2","NY6","PH5","y","both","y","y","d","1949"
"PH5194907242","NY6","PH5","WAS09","19490724","2","0:00PM","day","7","","false","","0","2200","unknown","unknown","unknown","0","unknown","-1","","","owenu901","kempu901","","","","","loper102","harrw101","","regular","5","2","NY6","PH5","y","both","y","y","d","1949"
"PH5194907251","IN9","PH5","PHI11","19490725","1","0:00PM","night","","","false","","0","7248","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","porta103","grifb102","butth101","regular","6","4","IN9","PH5","y","both","y","y","d","1949"
"PH5194907252","IN9","PH5","PHI11","19490725","2","0:00PM","night","","","false","","0","7248","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","maddr101","millh104","","regular","2","1","IN9","PH5","y","both","y","y","d","1949"
"PH5194907260","IN9","PH5","NWC01","19490726","0","0:00PM","night","","","false","","0","1500","unknown","unknown","unknown","0","unknown","-1","","","pricu901","moreu901","(none)","canau901","","","browb107","butth101","","regular","3","6","PH5","IN9","y","both","y","y","d","1949"
"IN9194907270","PH5","IN9","IND10","19490727","0","","night","","","","","","5000","","","","","","","","","","","","","","","davip103","harrw101","cohej101","regular","8","13","IN9","PH5","y","both","","","","1949"
"CAG194907311","PH5","CAG","CHI10","19490731","1","","day","","","","","","","","","","","","","","","","","","","","","browb107","gipsa101","","regular","6","2","PH5","CAG","y","both","","","","1949"
"CAG194907312","PH5","CAG","CHI10","19490731","2","","day","7","","","","","","","","","","","","","","","","","","","","rhodh101","grifb102","","regular","2","5","CAG","PH5","y","both","","","","1949"
"PH5194908010","CAG","PH5","PHI11","19490801","0","","night","","","","","","6670","","","","","","","","","","","","","","","millh104","jessg101","","regular","4","11","PH5","CAG","y","both","y","y","","1949"
"PH5194908060","IN9","PH5","WIL04","19490806","0","","","","","","","","1864","","","","","","","","","","","","","","","browb107","porta103","rickb102","regular","4","5","PH5","IN9","y","both","y","y","","1949"
"IN9194908130","PH5","IN9","PET01","19490813","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","harrw101","","regular","2","3","IN9","PH5","","","","","","1949"
"PH5194908160","IN9","PH5","NPN02","19490816","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","2","0","IN9","PH5","","","","","","1949"
"IN9194908170","PH5","IN9","POR01","19490817","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","4","2","PH5","IN9","","","","","","1949"
"IN9194908190","PH5","IN9","COL05","19490819","0","","night","","","","","","","","","","","","","","","","","","","","","rickb102","davip103","","regular","5","2","PH5","IN9","y","both","","","","1949"
"IN9194908200","PH5","IN9","IND10","19490820","0","","","","","","","","","","","","","","","","","","","","","","","grifb102","","","regular","3","1","PH5","IN9","","","","","","1949"
"PH5194908242","BLG","PH5","PHI11","19490824","2","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","rombb101","gainj102","","regular","3","0","BLG","PH5","y","both","y","y","d","1949"
"BLG194908260","PH5","BLG","BAL14","19490826","0","","night","","","","","120","","","","","","","","","","lewiu901","mccrf901","","","","","blacj103","grifb102","","regular","1","9","BLG","PH5","y","both","y","y","","1949"
"BLG194909020","PH5","BLG","BAL14","19490902","0","0:00PM","night","","","false","","153","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","","","","","rombb101","harrw101","","regular","12","13","BLG","PH5","y","both","y","y","d","1949"
"BLG194909041","PH5","BLG","BAL14","19490904","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","11","5","PH5","BLG","","","","","","1949"
"BLG194909042","PH5","BLG","BAL14","19490904","2","","","7","","","","","","","","","","","","","","","","","","","","","","","regular","4","12","BLG","PH5","","","","","","1949"
"BLG194909051","PH5","BLG","BAL14","19490905","1","","","","","","","","","","","","","","","","","","","","","","","blacj103","browb107","","regular","9","10","BLG","PH5","y","both","y","y","","1949"
"BLG194909052","PH5","BLG","BAL14","19490905","2","","","5","","","","","","","","","","","","","","","","","","","","grifb102","rombb101","","regular","8","2","PH5","BLG","","","","","","1949"
"BLG194909140","PH5","BLG","NPN02","19490914","0","","night","","","","","","300","","","","","","","","","","","","","","","harrw101","ferrt102","","exhibition","7","2","PH5","BLG","y","both","","","","1949"
