"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"LCB194906010","CAG","LCB","DAY03","19490601","0","","N","","","FALSE","","","1000","","","","","","","","","","","","","","","jessg101","jones105","","regular","2","1","CAG","LCB","y","both","","","","1949"
"LCB194906030","CAG","LCB","RCI01","19490603","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","","","","regular","5","6","LCB","CAG","","","","","","1949"
"LCB194906051","CAG","LCB","BUF06","19490605","1","","","","","FALSE","","","3600","","","","","","","","","","","","","","","mckig101","","","regular","7","5","CAG","LCB","y","both","","","","1949"
"LCB194906052","CAG","LCB","BUF06","19490605","2","","","7","","","","","3600","","","","","","","","","","","","","","","jessg101","jeffg102","","regular","8","3","CAG","LCB","y","both","","","","1949"
"LCB194906061","CAG","LCB","SYR04","19490606","1","","night","","","FALSE","","","1000","","","","","","","","","","","","","","","warsu101","","","regular","6","0","CAG","LCB","","","","","","1949"
"LCB194906062","CAG","LCB","SYR04","19490606","2","","night","7","","FALSE","","","1000","","","","","","","","","","","","","","","radct101","rhodh101","","regular","4","5","LCB","CAG","","p","","","","1949"
"LCB194906070","CAG","LCB","NWC01","19490607","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","smitt105","","","regular","13","2","CAG","LCB","","","","","","1949"
"BLG194906100","CAG","BLG","BAL14","19490610","0","","night","","","FALSE","","157","1144","","","","","","","","","lewiu901","mccrf901","","","","","day-l101","smitt105","","regular","3","7","BLG","CAG","y","both","Y","Y","","1949"
"BLG194906110","CAG","BLG","WIL04","19490611","0","","night","","","FALSE","","125","","","","","","","","","","mccrf901","trusu901","","","","","mckig101","ferrt102","","regular","6","3","CAG","BLG","y","both","y","y","","1949"
"BLG194906121","CAG","BLG","BAL14","19490612","1","0:00PM","day","","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","byrdb101","jessg101","","regular","3","4","BLG","CAG","y","both","y","y","d","1949"
"BLG194906122","CAG","BLG","BAL14","19490612","2","0:00PM","day","7","","false","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","blacj103","gipsa101","","regular","4","5","BLG","CAG","y","both","y","y","d","1949"
"CAG194906191","PH5","CAG","CHI10","19490619","1","","","","","FALSE","","","","","","","","","","","","","","","","","","smite111","gainj102","","regular","5","11","CAG","PH5","y","both","","","","1949"
"CAG194906192","PH5","CAG","CHI10","19490619","2","","","7","","FALSE","","","","","","","","","","","","","","","","","","mckig101","rickb102","","regular","2","7","CAG","PH5","y","both","","","","1949"
"CAG194906200","PH5","CAG","MAT01","19490620","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","jessg101","rickb102","rhodh101","regular","6","7","CAG","PH5","y","both","","","","1949"
"CAG194906210","PH5","CAG","CEN01","19490621","0","","night","","","FALSE","","200","","","","","","","","","","","","","","","","","","","regular","3","4","CAG","PH5","","","","","","1949"
"CAG194906220","PH5","CAG","DCT02","19490622","0","0:00PM","night","","","false","","119","700","unknown","unknown","unknown","0","unknown","-1","","","serau901","esheu901","","","","","harrw101","rhodh101","","regular","3","2","PH5","CAG","y","both","y","y","d","1949"
"CAG194906261","HOE","CAG","CHI10","19490626","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","rhodh101","mannm101","","regular","7","8","CAG","HOE","y","both","","","","1949"
"CAG194906262","HOE","CAG","CHI10","19490626","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","smite111","hearj101","","regular","3","7","CAG","HOE","y","both","","","","1949"
"CAG194906270","HOE","CAG","SPR07","19490627","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","","","","regular","5","18","CAG","HOE","","","","","","1949"
"CAG194906280","HOE","CAG","WFI01","19490628","0","","","","","FALSE","","","","","","","","","","","","","","","","","","smite111","davij106","","regular","3","5","CAG","HOE","y","both","","","","1949"
"CAG194906300","HOE","CAG","DAN01","19490630","0","","","","","FALSE","","","","","","","","","","","","","","","","","","mckig101","hearj101","","regular","3","4","CAG","HOE","y","both","","","","1949"
"CAG194907031","KCM","CAG","CHI10","19490703","1","","day","","","","","","","","","","","","","","","","","","","","","gipsa101","collg101","rhodh101","regular","3","5","CAG","KCM","y","both","","","","1949"
"CAG194907032","KCM","CAG","CHI10","19490703","2","","day","7","","","","","","","","","","","","","","","","","","","","mckig101","barnf102","","regular","1","5","CAG","KCM","y","both","","","","1949"
"CAG194907041","KCM","CAG","CHI10","19490704","1","","","","","","","","","","","","","","","","","","","","","","","richg102","jessg101","","regular","11","8","KCM","CAG","","","","","","1949"
"CAG194907042","KCM","CAG","CHI10","19490704","2","","","7","","","","","","","","","","","","","","","","","","","","smitt105","johnc103","","regular","2","5","CAG","KCM","","","","","","1949"
"LCB194907070","CAG","LCB","NWO01","19490707","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","9","4","CAG","LCB","y","","","","","1949"
"LCB194907080","CAG","LCB","NCO01","19490708","0","","night","","","","","","","","","","","","","","","","","","","","","jessg101","jones105","","regular","8","6","CAG","LCB","","","","","","1949"
"NY6194907160","CAG","NY6","WIL04","19490716","0","0:00PM","night","","","false","","0","1500","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","jenkp101","jessg101","","regular","4","10","NY6","CAG","y","both","y","y","d","1949"
"KCM194907241","CAG","KCM","KAN05","19490724","1","0:00PM","day","","","false","","140","5699","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","jessg101","lamaj102","","regular","8","2","CAG","KCM","y","both","y","y","d","1949"
"KCM194907242","CAG","KCM","KAN05","19490724","2","0:00PM","day","7","","false","","110","5699","unknown","unknown","unknown","0","unknown","-1","","","motlb901","vaugs901","(none)","duncf102","","","smite111","collg101","mckig101","regular","9","5","CAG","KCM","y","both","y","y","d","1949"
"KCM194907250","CAG","KCM","PTK01","19490725","0","","night","","","","","","","","","","","","","","","","","","","","","collg101","smitt105","","regular","1","8","KCM","CAG","y","both","","","","1949"
"KCM194907260","CAG","KCM","KAN05","19490726","0","0:00PM","night","","","false","","109","2254","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","motlb901","","","richg102","mckig101","","regular","0","4","KCM","CAG","y","both","y","y","d","1949"
"CAG194907311","PH5","CAG","CHI10","19490731","1","","day","","","","","","","","","","","","","","","","","","","","","browb107","gipsa101","","regular","6","2","PH5","CAG","y","both","","","","1949"
"CAG194907312","PH5","CAG","CHI10","19490731","2","","day","7","","","","","","","","","","","","","","","","","","","","rhodh101","grifb102","","regular","2","5","CAG","PH5","y","both","","","","1949"
"PH5194908010","CAG","PH5","PHI11","19490801","0","","night","","","","","","6670","","","","","","","","","","","","","","","millh104","jessg101","","regular","4","11","PH5","CAG","y","both","y","y","","1949"
"CAG194908090","LCB","CAG","STP02","19490809","0","","night","","","","","","2810","","","","","","","","","","","","","","","","","","regular","4","2","LCB","CAG","","","","","","1949"
"CAG194908100","LCB","CAG","EAU01","19490810","0","","night","","","","","","","","","","","","","","","","","","","","","mckig101","jones105","","regular","5","8","CAG","LCB","y","both","","","","1949"
"BIR194908141","CAG","BIR","BIR01","19490814","1","","","","","","","","2000","","","","","","","","","","","","","","","wills104","rhodh101","poweb103","exhibition","7","8","BIR","CAG","","","","","","1949"
"BIR194908142","CAG","BIR","BIR01","19490814","2","","","7","","","","","2000","","","","","","","","","","","","","","","smitt105","evanf101","","exhibition","7","0","CAG","BIR","","","","","","1949"
"BIR194908160","CAG","BIR","COL06","19490816","0","","night","","","","","","","","","","","","","","","","","","","","","poweb103","gipsa101","","regular","1","4","BIR","CAG","y","both","","","","1949"
"BIR194908170","CAG","BIR","BIR01","19490817","0","","night","","","","","","2000","","","","","","","","","","","","","","","jessg101","greab101","","regular","6","4","CAG","BIR","","","","","","1949"
"BIR194908180","CAG","BIR","DCA01","19490818","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","7","4","CAG","BIR","","","","","","1949"
"LCB194908210","CAG","LCB","COL05","19490821","0","","day","","","","","","","","","","","","","","","","","","","","","longe102","","","regular","0","8","LCB","CAG","y","","","","","1949"
"CAG194908220","LCB","CAG","MUN02","19490822","0","","night","","","","","","","","","","","","","","","","","","","","","rhodh101","osora101","smitt105","regular","3","7","CAG","LCB","","","","","","1949"
"CAG194908240","LCB","CAG","KOK02","19490824","0","0:00PM","night","","","false","","114","552","unknown","unknown","unknown","0","unknown","-1","","","hollu903","mullu901","(none)","schru901","","","scruw101","smitt106","","regular","7","4","LCB","CAG","y","both","y","y","d","1949"
"CAG194908260","LCB","CAG","RCI01","19490826","0","","night","","","","","","","","","","","","","","","wissu901","","","","","","","clarw103","","regular","5","6","CAG","LCB","","","","","","1949"
"CAG194908310","LCB","CAG","WIN02","19490831","0","","night","","","","","","400","","","","50","","","","","","","","","","","rhodh101","longe102","","regular","10","11","CAG","LCB","","","","","","1949"
"CAG194909010","LCB","CAG","MIL03","19490901","0","","","","","","","","2300","","","","","","","","","","","","","","","","","","regular","5","1","LCB","CAG","","","","","","1949"
"CAG194909040","IN9","CAG","CHI10","19490904","0","","day","","","","","","","","","","","","","","","","","","","","","galar101","gipsa101","godim101","regular","9","6","IN9","CAG","","","","","","1949"
"CAG194909051","IN9","CAG","CHI10","19490905","1","","day","","","","","","","","","","","","","","","","","","","","","smite111","","","regular","0","1","CAG","IN9","","","","","","1949"
"CAG194909052","IN9","CAG","CHI10","19490905","2","","day","7","","","","","","","","","","","","","","","","","","","","jessg101","","","regular","0","2","CAG","IN9","","","","","","1949"
"CAG194909060","IN9","CAG","RCK02","19490906","0","","night","7","","","","","","","rain","","","","","","","","","","","","","butth101","gipsa101","","exhibition","10","9","IN9","CAG","y","both","","","","1949"
"CAG194909070","IN9","CAG","RCI01","19490907","0","","night","","","","","","809","","","","","","","","","","","","","","","davip103","","","exhibition","10","3","IN9","CAG","","","","","","1949"
"LCB194909090","CAG","LCB","DAY03","19490909","0","","night","","","","","","","","","","","","","","","","","","","","","jessg101","osora101","","exhibition","6","4","CAG","LCB","y","both","","","","1949"
"CAG194909110","LCB","CAG","LCR01","19490911","0","0:00PM","night","","","false","","0","510","unknown","unknown","unknown","0","unknown","-1","","","bairu901","schuu902","(none)","fincu901","","","gipsa101","jonep103","","exhibition","2","3","CAG","LCB","y","both","y","y","d","1949"
"BLG194909160","CAG","BLG","BAL14","19490916","0","0:00PM","night","","","false","","105","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","(none)","cottu901","","","byrdb101","jessg101","","lcs","1","9","BLG","CAG","y","both","y","y","d","1949"
"BLG194909180","CAG","BLG","BAL14","19490918","0","0:00PM","day","","","false","","145","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","mccrf901","(none)","cottu901","","","blacj103","smite111","","lcs","4","5","BLG","CAG","y","both","y","y","d","1949"
"BLG194909190","CAG","BLG","NOR02","19490919","0","","night","","","","","","3500","","","","","","","","","","","","","","","wilma101","","","lcs","4","8","BLG","CAG","","","","","","1949"
"CAG194909220","BLG","CAG","CHI10","19490922","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","bluev901","","","","","","wilma101","jessg101","","lcs","4","2","BLG","CAG","y","both","y","y","d","1949"
"CAG194909270","BLG","CAG","OMA02","19490927","0","0:00PM","night","","","false","","0","600","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","gipsa101","ferrt102","","exhibition","3","4","CAG","BLG","y","both","y","y","d","1949"
