"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"NW2193906241","NY5","NW2","WSL01","19390624","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","6","NW2","NY5","","","","","","1939"
"NW2193906242","NY5","NW2","WSL01","19390624","2","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","17","NW2","NY5","","","","","","1939"
"NW2193906251","NY5","NW2","NOR05","19390625","1","0:00PM","day","","","FALSE","","0","2400","unknown","unknown","unknown","0","unknown","-1","","","turnc101","casou901","","","","","hillj104","hollb106","","regular","4","14","NW2","NY5","y","both","y","y","d","1939"
"NY5193906252","NW2","NY5","NOR05","19390625","2","0:00PM","day","","","FALSE","","0","2400","unknown","unknown","unknown","0","unknown","-1","","","turnc101","casou901","","","","","","","","regular","3","3","","","y","both","y","y","d","1939"
"PH5193907011","NY5","PH5","PHI17","19390701","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","missj102","stann101","","regular","0","2","PH5","NY5","y","both","y","y","d","1939"
"PH5193907012","NY5","PH5","PHI17","19390701","2","0:00PM","night","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcheh101","browj112","","regular","0","2","PH5","NY5","y","both","y","y","d","1939"
"NY5193907022","BLG","NY5","NYC16","19390702","2","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","mccrf901","(none)","devoj102","","","gainj102","mcdut101","","regular","4","0","BLG","NY5","y","both","y","y","d","1939"
"NY5193907041","NW2","NY5","NYC23","19390704","1","","day","","","","","","","","","","","","","","","mccrf901","forbf901","","","","","hillj104","hollb106","","regular","3","1","NW2","NY5","y","both","y","y","","1939"
"NY5193907042","NW2","NY5","NYC23","19390704","2","","night","7","","","","","","","","","","","","","","forbf901","mccrf901","","","","","browj112","browj115","","regular","0","7","NY5","NW2","y","both","y","y","","1939"
"NW2193907130","NY5","NW2","NWK04","19390713","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","day-l101","mcdut101","","regular","4","5","NW2","NY5","y","both","y","y","d","1939"
"NW2193907161","NY5","NW2","NWK04","19390716","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","day-l101","hollb106","","regular","2","12","NW2","NY5","y","both","y","y","d","1939"
"NW2193907162","NY5","NW2","NWK04","19390716","2","0:00PM","day","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcdut101","cozah101","","regular","5","3","NY5","NW2","y","both","y","y","d","1939"
"PH5193907221","NY5","PH5","PHI17","19390722","1","","day","","","","","","15000","","","","","","","","","","","","","","","ellir105","currg102","","regular","9","18","PH5","NY5","y","both","y","y","","1939"
"PH5193907222","NY5","PH5","PHI17","19390722","2","","night","7","","","","","15000","","","","","","","","","","","","","","","stann101","mcheh101","","regular","7","6","NY5","PH5","y","both","y","y","","1939"
"NY5193907232","NY6","NY5","NYC16","19390723","2","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","devoj102","(none)","crumj101","","","mcdut101","ruizs101","","regular","0","4","NY5","NY6","y","both","y","y","d","1939"
"BLG193907301","NY5","BLG","IND10","19390730","1","","day","","","","","","1700","","","","","","","","","","","","","","","byrdb101","mcdut101","","regular","1","2","BLG","NY5","y","both","","","","1939"
"BLG193907302","NY5","BLG","IND10","19390730","2","","night","","","","","","1700","","","","","","","","","","","","","","","willr106","adame101","","regular","5","2","NY5","BLG","y","both","","","","1939"
"BLG193908010","NY5","BLG","BIR01","19390801","0","","night","","","","","","2000","","","","","","","","","","","","","","","gainj102","stann101","","regular","3","4","BLG","NY5","","both","","","","1939"
"NY5193908030","BLG","NY5","MTG01","19390803","0","","night","","","","","","2000","","","","","","","","","","","","","","","mcdut101","adame101","","exhibition","2","4","NY5","BLG","y","both","","","","1939"
"SSA193908061","NY5","SSA","NOL01","19390806","1","0:00PM","day","","","FALSE","","135","3500","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","","","","","stann101","calhl101","","exhibition","4","0","NY5","SSA","y","both","y","y","d","1939"
"NY5193908062","SSA","NY5","NOL01","19390806","2","","night","7","","","","","3500","","","","","","","","","","","","","","","mcdut101","blacc103","","exhibition","8","10","NY5","SSA","y","both","","","","1939"
"PH5193908100","NY5","PH5","PHI17","19390810","0","","night","","","","","","","","","","","","","","","","","","","","","welmr101","browj112","","regular","5","8","PH5","NY5","y","both","y","y","","1939"
"NY5193908132","HOM","NY5","NYC16","19390813","2","0:00PM","day","","","FALSE","","0","15000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","crumj101","(none)","devoj102","","","browr103","stann101","","regular","10","5","HOM","NY5","y","both","y","y","d","1939"
"BLG193908201","NY5","BLG","BAL10","19390820","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","4","3","NY5","BLG","","","","","","1939"
"BLG193908202","NY5","BLG","BAL10","19390820","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","regular","2","1","NY5","BLG","","","","","","1939"
"PH5193908261","NY5","PH5","PHI17","19390826","1","","day","","","","","","","","","","","","","","","","","","","","","thoms105","","","regular","3","4","PH5","NY5","","","","","","1939"
"PH5193908262","NY5","PH5","PHI17","19390826","2","","night","7","","","","","","","","","","","","","","","","","","","","thoms105","","","regular","8","10","PH5","NY5","","","","","","1939"
"NY5193908271","NW2","NY5","WAS09","19390827","1","0:00PM","day","","","FALSE","","0","4500","unknown","unknown","unknown","0","unknown","-1","","","kempu901","lee-u901","","","","","willr106","mannm101","","exhibition","1","2","NY5","NW2","y","both","y","y","d","1939"
"HOM193908272","NY5","HOM","WAS09","19390827","2","0:00PM","day","7","","FALSE","","0","4500","unknown","unknown","unknown","0","unknown","-1","","","kempu901","lee-u901","","","","","","","","exhibition","2","2","","","y","both","y","y","d","1939"
"NY5193909041","NY6","NY5","NYC23","19390904","1","","","","","","","","10000","","","","","","","","","","","","","","","martf104","stann101","rectc101","regular","3","2","NY6","NY5","y","both","","","","1939"
